r2_object_key,year,team,filename_player,match_status,matched_card_key,image_url,source_name,source_year
card-images/1969/TOT-Gary-Waslewski.png,1969,TOT,Gary Waslewski,SAFE_EXACT,Gary Waslewski 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Gary-Waslewski.png,cloudflare-r2,1969
card-images/1969/TOT-George-Brunet.png,1969,TOT,George Brunet,SAFE_EXACT,George Brunet 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-George-Brunet.png,cloudflare-r2,1969
card-images/1969/TOT-Hoyt-Wilhelm.png,1969,TOT,Hoyt Wilhelm,SAFE_EXACT,Hoyt Wilhelm 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Hoyt-Wilhelm.png,cloudflare-r2,1969
card-images/1969/TOT-Jack-Aker.png,1969,TOT,Jack Aker,SAFE_EXACT,Jack Aker 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jack-Aker.png,cloudflare-r2,1969
card-images/1969/TOT-Jack-Hamilton.png,1969,TOT,Jack Hamilton,SAFE_EXACT,Jack Hamilton 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jack-Hamilton.png,cloudflare-r2,1969
card-images/1969/TOT-Jerry-DaVanon.png,1969,TOT,Jerry DaVanon,SAFE_EXACT,Jerry DaVanon 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jerry-DaVanon.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Bouton.png,1969,TOT,Jim Bouton,SAFE_EXACT,Jim Bouton 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Bouton.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Bunning.png,1969,TOT,Jim Bunning,SAFE_EXACT,Jim Bunning 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Bunning.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Gosger.png,1969,TOT,Jim Gosger,SAFE_EXACT,Jim Gosger 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Gosger.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Hicks.png,1969,TOT,Jim Hicks,SAFE_EXACT,Jim Hicks 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Hicks.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Pagliaroni.png,1969,TOT,Jim Pagliaroni,SAFE_EXACT,Jim Pagliaroni 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Pagliaroni.png,cloudflare-r2,1969
card-images/1969/TOT-Jim-Shellenback.png,1969,TOT,Jim Shellenback,SAFE_EXACT,Jim Shellenback 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jim-Shellenback.png,cloudflare-r2,1969
card-images/1969/TOT-Jimmie-Hall.png,1969,TOT,Jimmie Hall,SAFE_EXACT,Jimmie Hall 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jimmie-Hall.png,cloudflare-r2,1969
card-images/1969/TOT-Jimmie-Hall3.png,1969,TOT,Jimmie Hall3,SAFE_SUFFIX,Jimmie Hall 1969 TOT3,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Jimmie-Hall3.png,cloudflare-r2,1969
card-images/1969/TOT-Joe-Azcue.png,1969,TOT,Joe Azcue,SAFE_EXACT,Joe Azcue 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Joe-Azcue.png,cloudflare-r2,1969
card-images/1969/TOT-Joe-Gibbon.png,1969,TOT,Joe Gibbon,SAFE_EXACT,Joe Gibbon 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Joe-Gibbon.png,cloudflare-r2,1969
card-images/1969/TOT-Joe-Niekro.png,1969,TOT,Joe Niekro,SAFE_EXACT,Joe Niekro 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Joe-Niekro.png,cloudflare-r2,1969
card-images/1969/TOT-Joe-Nossek.png,1969,TOT,Joe Nossek,SAFE_EXACT,Joe Nossek 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Joe-Nossek.png,cloudflare-r2,1969
card-images/1969/TOT-John-Donaldson.png,1969,TOT,John Donaldson,SAFE_EXACT,John Donaldson 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-John-Donaldson.png,cloudflare-r2,1969
card-images/1969/TOT-Juan-Pizarro.png,1969,TOT,Juan Pizarro,SAFE_EXACT,Juan Pizarro 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Juan-Pizarro.png,cloudflare-r2,1969
card-images/1969/TOT-Ken-Harrelson.png,1969,TOT,Ken Harrelson,SAFE_EXACT,Ken Harrelson 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ken-Harrelson.png,cloudflare-r2,1969
card-images/1969/TOT-Ken-Johnson.png,1969,TOT,Ken Johnson,SAFE_EXACT,Ken Johnson 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ken-Johnson.png,cloudflare-r2,1969
card-images/1969/TOT-Ken-Johnson3.png,1969,TOT,Ken Johnson3,SAFE_SUFFIX,Ken Johnson 1969 TOT3,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ken-Johnson3.png,cloudflare-r2,1969
card-images/1969/TOT-Kevin-Collins.png,1969,TOT,Kevin Collins,SAFE_EXACT,Kevin Collins 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Kevin-Collins.png,cloudflare-r2,1969
card-images/1969/TOT-Larry-Haney.png,1969,TOT,Larry Haney,SAFE_EXACT,Larry Haney 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Larry-Haney.png,cloudflare-r2,1969
card-images/1969/TOT-Lee-Maye.png,1969,TOT,Lee Maye,SAFE_EXACT,Lee Maye 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Lee-Maye.png,cloudflare-r2,1969
card-images/1969/TOT-Manny-Mota.png,1969,TOT,Manny Mota,SAFE_EXACT,Manny Mota 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Manny-Mota.png,cloudflare-r2,1969
card-images/1969/TOT-Maury-Wills.png,1969,TOT,Maury Wills,SAFE_EXACT,Maury Wills 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Maury-Wills.png,cloudflare-r2,1969
card-images/1969/TOT-Mudcat-Grant.png,1969,TOT,Mudcat Grant,SAFE_EXACT,Mudcat Grant 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Mudcat-Grant.png,cloudflare-r2,1969
card-images/1969/TOT-Nate-Oliver.png,1969,TOT,Nate Oliver,SAFE_EXACT,Nate Oliver 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Nate-Oliver.png,cloudflare-r2,1969
card-images/1969/TOT-Paul-Popovich.png,1969,TOT,Paul Popovich,SAFE_EXACT,Paul Popovich 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Paul-Popovich.png,cloudflare-r2,1969
card-images/1969/TOT-Pedro-Ramos.png,1969,TOT,Pedro Ramos,SAFE_EXACT,Pedro Ramos 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Pedro-Ramos.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Clark.png,1969,TOT,Ron Clark,SAFE_EXACT,Ron Clark 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Clark.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Fairly.png,1969,TOT,Ron Fairly,SAFE_EXACT,Ron Fairly 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Fairly.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Kline.png,1969,TOT,Ron Kline,SAFE_EXACT,Ron Kline 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Kline.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Kline3.png,1969,TOT,Ron Kline3,SAFE_SUFFIX,Ron Kline 1969 TOT3,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Kline3.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Willis.png,1969,TOT,Ron Willis,SAFE_EXACT,Ron Willis 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Willis.png,cloudflare-r2,1969
card-images/1969/TOT-Ron-Woods.png,1969,TOT,Ron Woods,SAFE_EXACT,Ron Woods 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Ron-Woods.png,cloudflare-r2,1969
card-images/1969/TOT-Sandy-Alomar.png,1969,TOT,Sandy Alomar,SAFE_EXACT,Sandy Alomar 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Sandy-Alomar.png,cloudflare-r2,1969
card-images/1969/TOT-Sandy-Valdespino.png,1969,TOT,Sandy Valdespino,SAFE_EXACT,Sandy Valdespino 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Sandy-Valdespino.png,cloudflare-r2,1969
card-images/1969/TOT-Sonny-Siebert.png,1969,TOT,Sonny Siebert,SAFE_EXACT,Sonny Siebert 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Sonny-Siebert.png,cloudflare-r2,1969
card-images/1969/TOT-Tito-Francona.png,1969,TOT,Tito Francona,SAFE_EXACT,Tito Francona 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Tito-Francona.png,cloudflare-r2,1969
card-images/1969/TOT-Tom-Satriano.png,1969,TOT,Tom Satriano,SAFE_EXACT,Tom Satriano 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Tom-Satriano.png,cloudflare-r2,1969
card-images/1969/TOT-Tom-Tresh.png,1969,TOT,Tom Tresh,SAFE_EXACT,Tom Tresh 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Tom-Tresh.png,cloudflare-r2,1969
card-images/1969/TOT-Tommy-Davis.png,1969,TOT,Tommy Davis,SAFE_EXACT,Tommy Davis 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Tommy-Davis.png,cloudflare-r2,1969
card-images/1969/TOT-Tony-Gonzalez.png,1969,TOT,Tony Gonzalez,SAFE_EXACT,Tony Gonzalez 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Tony-Gonzalez.png,cloudflare-r2,1969
card-images/1969/TOT-Vic-Davalillo.png,1969,TOT,Vic Davalillo,SAFE_EXACT,Vic Davalillo 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Vic-Davalillo.png,cloudflare-r2,1969
card-images/1969/TOT-Vicente-Romo.png,1969,TOT,Vicente Romo,SAFE_EXACT,Vicente Romo 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Vicente-Romo.png,cloudflare-r2,1969
card-images/1969/TOT-Walt-Hriniak.png,1969,TOT,Walt Hriniak,SAFE_EXACT,Walt Hriniak 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Walt-Hriniak.png,cloudflare-r2,1969
card-images/1969/TOT-Zoilo-Versalles.png,1969,TOT,Zoilo Versalles,SAFE_EXACT,Zoilo Versalles 1969 TOT,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/TOT-Zoilo-Versalles.png,cloudflare-r2,1969
card-images/1969/WSA-Barry-Moore.png,1969,WSA,Barry Moore,SAFE_EXACT,Barry Moore 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Barry-Moore.png,cloudflare-r2,1969
card-images/1969/WSA-Bernie-Allen.png,1969,WSA,Bernie Allen,SAFE_EXACT,Bernie Allen 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Bernie-Allen.png,cloudflare-r2,1969
card-images/1969/WSA-Bob-Humphreys.png,1969,WSA,Bob Humphreys,SAFE_EXACT,Bob Humphreys 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Bob-Humphreys.png,cloudflare-r2,1969
card-images/1969/WSA-Brant-Alyea.png,1969,WSA,Brant Alyea,SAFE_EXACT,Brant Alyea 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Brant-Alyea.png,cloudflare-r2,1969
card-images/1969/WSA-Camilo-Pascual.png,1969,WSA,Camilo Pascual,SAFE_EXACT,Camilo Pascual 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Camilo-Pascual.png,cloudflare-r2,1969
card-images/1969/WSA-Casey-Cox.png,1969,WSA,Casey Cox,SAFE_EXACT,Casey Cox 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Casey-Cox.png,cloudflare-r2,1969
card-images/1969/WSA-Cisco-Carlos.png,1969,WSA,Cisco Carlos,SAFE_EXACT,Cisco Carlos 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Cisco-Carlos.png,cloudflare-r2,1969
card-images/1969/WSA-Darold-Knowles.png,1969,WSA,Darold Knowles,SAFE_EXACT,Darold Knowles 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Darold-Knowles.png,cloudflare-r2,1969
card-images/1969/WSA-Dave-Baldwin.png,1969,WSA,Dave Baldwin,SAFE_EXACT,Dave Baldwin 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Dave-Baldwin.png,cloudflare-r2,1969
card-images/1969/WSA-Del-Unser.png,1969,WSA,Del Unser,SAFE_EXACT,Del Unser 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Del-Unser.png,cloudflare-r2,1969
card-images/1969/WSA-Dennis-Higgins.png,1969,WSA,Dennis Higgins,SAFE_EXACT,Dennis Higgins 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Dennis-Higgins.png,cloudflare-r2,1969
card-images/1969/WSA-Dick-Billings.png,1969,WSA,Dick Billings,SAFE_EXACT,Dick Billings 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Dick-Billings.png,cloudflare-r2,1969
card-images/1969/WSA-Dick-Bosman.png,1969,WSA,Dick Bosman,SAFE_EXACT,Dick Bosman 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Dick-Bosman.png,cloudflare-r2,1969
card-images/1969/WSA-Dick-Smith.png,1969,WSA,Dick Smith,SAFE_EXACT,Dick Smith 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Dick-Smith.png,cloudflare-r2,1969
card-images/1969/WSA-Doug-Camilli.png,1969,WSA,Doug Camilli,SAFE_EXACT,Doug Camilli 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Doug-Camilli.png,cloudflare-r2,1969
card-images/1969/WSA-Ed-Brinkman.png,1969,WSA,Ed Brinkman,SAFE_EXACT,Ed Brinkman 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Ed-Brinkman.png,cloudflare-r2,1969
card-images/1969/WSA-Ed-Stroud.png,1969,WSA,Ed Stroud,SAFE_EXACT,Ed Stroud 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Ed-Stroud.png,cloudflare-r2,1969
card-images/1969/WSA-Frank-Bertaina.png,1969,WSA,Frank Bertaina,SAFE_EXACT,Frank Bertaina 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Frank-Bertaina.png,cloudflare-r2,1969
card-images/1969/WSA-Frank-Howard.png,1969,WSA,Frank Howard,SAFE_EXACT,Frank Howard 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Frank-Howard.png,cloudflare-r2,1969
card-images/1969/WSA-Frank-Kreutzer.png,1969,WSA,Frank Kreutzer,SAFE_EXACT,Frank Kreutzer 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Frank-Kreutzer.png,cloudflare-r2,1969
card-images/1969/WSA-Gary-Holman.png,1969,WSA,Gary Holman,SAFE_EXACT,Gary Holman 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Gary-Holman.png,cloudflare-r2,1969
card-images/1969/WSA-Hank-Allen.png,1969,WSA,Hank Allen,SAFE_EXACT,Hank Allen 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Hank-Allen.png,cloudflare-r2,1969
card-images/1969/WSA-Jan-Dukes.png,1969,WSA,Jan Dukes,SAFE_EXACT,Jan Dukes 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Jan-Dukes.png,cloudflare-r2,1969
card-images/1969/WSA-Jim-French.png,1969,WSA,Jim French,SAFE_EXACT,Jim French 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Jim-French.png,cloudflare-r2,1969
card-images/1969/WSA-Jim-Hannan.png,1969,WSA,Jim Hannan,SAFE_EXACT,Jim Hannan 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Jim-Hannan.png,cloudflare-r2,1969
card-images/1969/WSA-Jim-Miles.png,1969,WSA,Jim Miles,SAFE_EXACT,Jim Miles 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Jim-Miles.png,cloudflare-r2,1969
card-images/1969/WSA-Jim-Shellenback.png,1969,WSA,Jim Shellenback,SAFE_EXACT,Jim Shellenback 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Jim-Shellenback.png,cloudflare-r2,1969
card-images/1969/WSA-Joe-Coleman.png,1969,WSA,Joe Coleman,SAFE_EXACT,Joe Coleman 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Joe-Coleman.png,cloudflare-r2,1969
card-images/1969/WSA-Ken-McMullen.png,1969,WSA,Ken McMullen,SAFE_EXACT,Ken McMullen 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Ken-McMullen.png,cloudflare-r2,1969
card-images/1969/WSA-Lee-Maye.png,1969,WSA,Lee Maye,SAFE_EXACT,Lee Maye 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Lee-Maye.png,cloudflare-r2,1969
card-images/1969/WSA-Mike-Epstein.png,1969,WSA,Mike Epstein,SAFE_EXACT,Mike Epstein 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Mike-Epstein.png,cloudflare-r2,1969
card-images/1969/WSA-Paul-Casanova.png,1969,WSA,Paul Casanova,SAFE_EXACT,Paul Casanova 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Paul-Casanova.png,cloudflare-r2,1969
card-images/1969/WSA-Sam-Bowens.png,1969,WSA,Sam Bowens,SAFE_EXACT,Sam Bowens 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Sam-Bowens.png,cloudflare-r2,1969
card-images/1969/WSA-Tim-Cullen.png,1969,WSA,Tim Cullen,SAFE_EXACT,Tim Cullen 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Tim-Cullen.png,cloudflare-r2,1969
card-images/1969/WSA-Toby-Harrah.png,1969,WSA,Toby Harrah,SAFE_EXACT,Toby Harrah 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Toby-Harrah.png,cloudflare-r2,1969
card-images/1969/WSA-Zoilo-Versalles.png,1969,WSA,Zoilo Versalles,SAFE_EXACT,Zoilo Versalles 1969 WSA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1969/WSA-Zoilo-Versalles.png,cloudflare-r2,1969
card-images/1975/NYM-Bud-Harrelson.png,1975,NYM,Bud Harrelson,SAFE_EXACT,Bud Harrelson 1975 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1975/NYM-Bud-Harrelson.png,cloudflare-r2,1975
card-images/1975/NYM-Ed-Kranepool.png,1975,NYM,Ed Kranepool,SAFE_EXACT,Ed Kranepool 1975 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1975/NYM-Ed-Kranepool.png,cloudflare-r2,1975
card-images/1977/CIN-Tom-Hume.png,1977,CIN,Tom Hume,SAFE_EXACT,Tom Hume 1977 CIN,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1977/CIN-Tom-Hume.png,cloudflare-r2,1977
card-images/1979/NYM-Joel-Youngblood.png,1979,NYM,Joel Youngblood,SAFE_EXACT,Joel Youngblood 1979 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1979/NYM-Joel-Youngblood.png,cloudflare-r2,1979
card-images/1981/ATL-Biff-Pocoroba.png,1981,ATL,Biff Pocoroba,SAFE_EXACT,Biff Pocoroba 1981 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1981/ATL-Biff-Pocoroba.png,cloudflare-r2,1981
card-images/1984/MIL-Rollie-Fingers.png,1984,MIL,Rollie Fingers,SAFE_EXACT,Rollie Fingers 1984 MIL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1984/MIL-Rollie-Fingers.png,cloudflare-r2,1984
card-images/1984/STL-Dave-Rucker.png,1984,STL,Dave Rucker,SAFE_EXACT,Dave Rucker 1984 STL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1984/STL-Dave-Rucker.png,cloudflare-r2,1984
card-images/1985/NYM-Ron-Darling.png,1985,NYM,Ron Darling,SAFE_EXACT,Ron Darling 1985 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1985/NYM-Ron-Darling.png,cloudflare-r2,1985
card-images/1986/SEA-Mike-Morgan.png,1986,SEA,Mike Morgan,SAFE_EXACT,Mike Morgan 1986 SEA,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1986/SEA-Mike-Morgan.png,cloudflare-r2,1986
card-images/1987/MIL-Billy-Jo-Robidoux.png,1987,MIL,Billy Jo Robidoux,SAFE_EXACT,Billy Jo Robidoux 1987 MIL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1987/MIL-Billy-Jo-Robidoux.png,cloudflare-r2,1987
card-images/1987/NYM-Darryl-Strawberry.png,1987,NYM,Darryl Strawberry,SAFE_EXACT,Darryl Strawberry 1987 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1987/NYM-Darryl-Strawberry.png,cloudflare-r2,1987
card-images/1987/TOR-Don-Gordon.png,1987,TOR,Don Gordon,SAFE_EXACT,Don Gordon 1987 TOR,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1987/TOR-Don-Gordon.png,cloudflare-r2,1987
card-images/1990/CHC-Greg-Maddux.png,1990,CHC,Greg Maddux,SAFE_EXACT,Greg Maddux 1990 CHC,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1990/CHC-Greg-Maddux.png,cloudflare-r2,1990
card-images/1990/NYM-Dave-Magadan.png,1990,NYM,Dave Magadan,SAFE_EXACT,Dave Magadan 1990 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1990/NYM-Dave-Magadan.png,cloudflare-r2,1990
card-images/1991/ATL-Tom-Glavine.png,1991,ATL,Tom Glavine,SAFE_EXACT,Tom Glavine 1991 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1991/ATL-Tom-Glavine.png,cloudflare-r2,1991
card-images/1991/NYM-Blaine-Beatty.png,1991,NYM,Blaine Beatty,SAFE_EXACT,Blaine Beatty 1991 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1991/NYM-Blaine-Beatty.png,cloudflare-r2,1991
card-images/1991/NYM-Ron-Darling.png,1991,NYM,Ron Darling,SAFE_EXACT,Ron Darling 1991 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1991/NYM-Ron-Darling.png,cloudflare-r2,1991
card-images/1992/SDP-Fred-McGriff.png,1992,SDP,Fred McGriff,SAFE_EXACT,Fred McGriff 1992 SDP,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1992/SDP-Fred-McGriff.png,cloudflare-r2,1992
card-images/1993/MIL-Dickie-Thon.png,1993,MIL,Dickie Thon,SAFE_EXACT,Dickie Thon 1993 MIL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1993/MIL-Dickie-Thon.png,cloudflare-r2,1993
card-images/1993/NYM-Doug-Saunders.png,1993,NYM,Doug Saunders,SAFE_EXACT,Doug Saunders 1993 NYM,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1993/NYM-Doug-Saunders.png,cloudflare-r2,1993
card-images/1993/OAK-Ron-Darling.png,1993,OAK,Ron Darling,SAFE_EXACT,Ron Darling 1993 OAK,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1993/OAK-Ron-Darling.png,cloudflare-r2,1993
card-images/1994/ATL-David-Justice.png,1994,ATL,David Justice,SAFE_EXACT,David Justice 1994 ATL,https://pub-67aab109454d41809ce03ab0c1c9567d.r2.dev/card-images/1994/ATL-David-Justice.png,cloudflare-r2,1994
